"","stratumid","clusterid","urban_cluster","psweight_1year","level1id","level2id","level3id","protected_at_birth_to_analyze","level3name","level2name","level1name"
"324",9,249,1,944.040636783567,1,1,9,1,"District 09","Lower Province","Harmonia"
"325",3,74,1,1851.82907760616,1,1,3,0,"District 03","Lower Province","Harmonia"
"326",9,252,1,931.049251873702,1,1,9,1,"District 09","Lower Province","Harmonia"
"327",9,248,0,922.585167765759,1,1,9,1,"District 09","Lower Province","Harmonia"
"328",3,64,0,2034.27529214864,1,1,3,1,"District 03","Lower Province","Harmonia"
"329",9,260,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"330",9,248,0,922.585167765759,1,1,9,1,"District 09","Lower Province","Harmonia"
"331",6,180,1,1945.8232538483,1,1,6,1,"District 06","Lower Province","Harmonia"
"332",3,86,0,1843.5619835097,1,1,3,1,"District 03","Lower Province","Harmonia"
"333",5,133,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"334",4,113,0,3095.98483411902,1,1,4,1,"District 04","Lower Province","Harmonia"
"335",5,133,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"336",3,76,1,1903.03172491324,1,1,3,1,"District 03","Lower Province","Harmonia"
"337",5,135,0,1944.90187885595,1,1,5,1,"District 05","Lower Province","Harmonia"
"338",4,101,1,3552.53559306745,1,1,4,1,"District 04","Lower Province","Harmonia"
"339",5,144,0,1863.52523120507,1,1,5,1,"District 05","Lower Province","Harmonia"
"340",6,169,1,1994.87762159238,1,1,6,1,"District 06","Lower Province","Harmonia"
"341",5,129,1,2081.2267769066,1,1,5,0,"District 05","Lower Province","Harmonia"
"342",9,251,0,935.339801421507,1,1,9,1,"District 09","Lower Province","Harmonia"
"343",9,255,1,966.517794802224,1,1,9,1,"District 09","Lower Province","Harmonia"
"344",9,259,1,957.399702398429,1,1,9,1,"District 09","Lower Province","Harmonia"
"345",9,244,1,849.241577022874,1,1,9,1,"District 09","Lower Province","Harmonia"
"346",3,63,0,1929.70973974847,1,1,3,1,"District 03","Lower Province","Harmonia"
"347",3,82,1,1985.37444377968,1,1,3,1,"District 03","Lower Province","Harmonia"
"348",4,116,1,3552.53559306745,1,1,4,1,"District 04","Lower Province","Harmonia"
"349",4,117,1,3835.32449599819,1,1,4,1,"District 04","Lower Province","Harmonia"
"350",3,81,0,1678.69058661046,1,1,3,0,"District 03","Lower Province","Harmonia"
"351",9,251,0,935.339801421507,1,1,9,1,"District 09","Lower Province","Harmonia"
"352",6,159,0,1953.83075695056,1,1,6,1,"District 06","Lower Province","Harmonia"
"353",3,66,1,1706.43753845526,1,1,3,1,"District 03","Lower Province","Harmonia"
"354",6,160,1,2198.05960156938,1,1,6,1,"District 06","Lower Province","Harmonia"
"355",3,85,1,1658.46539881997,1,1,3,0,"District 03","Lower Province","Harmonia"
"356",5,147,1,2131.01689118666,1,1,5,1,"District 05","Lower Province","Harmonia"
"357",5,126,1,1825.33823876235,1,1,5,1,"District 05","Lower Province","Harmonia"
"358",5,143,1,2033.71018382654,1,1,5,1,"District 05","Lower Province","Harmonia"
"359",5,143,1,2033.71018382654,1,1,5,1,"District 05","Lower Province","Harmonia"
"360",5,143,1,2033.71018382654,1,1,5,1,"District 05","Lower Province","Harmonia"
"361",3,66,1,1706.43753845526,1,1,3,1,"District 03","Lower Province","Harmonia"
"362",5,131,0,2015.30556677834,1,1,5,1,"District 05","Lower Province","Harmonia"
"363",5,143,1,2033.71018382654,1,1,5,1,"District 05","Lower Province","Harmonia"
"364",3,89,1,1749.82154367023,1,1,3,1,"District 03","Lower Province","Harmonia"
"365",6,164,1,2373.90436969493,1,1,6,0,"District 06","Lower Province","Harmonia"
"366",5,142,0,1919.75228559488,1,1,5,1,"District 05","Lower Province","Harmonia"
"367",4,100,1,3133.74074673023,1,1,4,1,"District 04","Lower Province","Harmonia"
"368",4,103,1,3266.52637159168,1,1,4,0,"District 04","Lower Province","Harmonia"
"369",5,124,0,1810.49809047972,1,1,5,1,"District 05","Lower Province","Harmonia"
"370",3,66,1,1706.43753845526,1,1,3,1,"District 03","Lower Province","Harmonia"
"371",6,156,0,2129.06221497303,1,1,6,1,"District 06","Lower Province","Harmonia"
"372",6,170,1,2046.46928421977,1,1,6,1,"District 06","Lower Province","Harmonia"
"373",9,263,1,831.839085690438,1,1,9,1,"District 09","Lower Province","Harmonia"
"374",4,120,0,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"375",5,141,0,1953.43215025444,1,1,5,0,"District 05","Lower Province","Harmonia"
"376",4,99,0,3760.48889607627,1,1,4,1,"District 04","Lower Province","Harmonia"
"377",6,169,1,1994.87762159238,1,1,6,1,"District 06","Lower Province","Harmonia"
"378",5,140,1,1953.43215025444,1,1,5,0,"District 05","Lower Province","Harmonia"
"379",6,160,1,2198.05960156938,1,1,6,1,"District 06","Lower Province","Harmonia"
"380",5,127,0,1895.24480960856,1,1,5,1,"District 05","Lower Province","Harmonia"
"381",4,109,1,3212.08426539848,1,1,4,0,"District 04","Lower Province","Harmonia"
"382",5,139,1,1944.90187885595,1,1,5,1,"District 05","Lower Province","Harmonia"
"383",5,137,0,1997.23107739019,1,1,5,1,"District 05","Lower Province","Harmonia"
"384",3,89,1,1749.82154367023,1,1,3,1,"District 03","Lower Province","Harmonia"
"385",4,91,0,3411.06293670635,1,1,4,0,"District 04","Lower Province","Harmonia"
"386",6,180,1,1945.8232538483,1,1,6,1,"District 06","Lower Province","Harmonia"
"387",3,85,1,1658.46539881997,1,1,3,1,"District 03","Lower Province","Harmonia"
"388",5,131,0,2015.30556677834,1,1,5,1,"District 05","Lower Province","Harmonia"
"389",5,129,1,2081.2267769066,1,1,5,0,"District 05","Lower Province","Harmonia"
"390",5,137,0,1997.23107739019,1,1,5,1,"District 05","Lower Province","Harmonia"
"391",9,263,1,831.839085690438,1,1,9,1,"District 09","Lower Province","Harmonia"
"392",6,153,0,2282.60035547589,1,1,6,1,"District 06","Lower Province","Harmonia"
"393",6,163,0,2011.78336414824,1,1,6,1,"District 06","Lower Province","Harmonia"
"394",3,90,0,1819.19772822103,1,1,3,1,"District 03","Lower Province","Harmonia"
"395",3,65,1,1903.03172491324,1,1,3,1,"District 03","Lower Province","Harmonia"
"396",4,96,1,3239.07657014973,1,1,4,0,"District 04","Lower Province","Harmonia"
"397",5,127,0,1895.24480960856,1,1,5,1,"District 05","Lower Province","Harmonia"
"398",3,90,0,1819.19772822103,1,1,3,1,"District 03","Lower Province","Harmonia"
"399",3,73,1,1835.3683746941,1,1,3,1,"District 03","Lower Province","Harmonia"
"400",3,72,1,1947.91454861403,1,1,3,1,"District 03","Lower Province","Harmonia"
"401",9,261,1,815.135489592237,1,1,9,0,"District 09","Lower Province","Harmonia"
"402",5,136,1,2006.22761377483,1,1,5,1,"District 05","Lower Province","Harmonia"
"403",3,62,1,2024.30335444203,1,1,3,1,"District 03","Lower Province","Harmonia"
"404",6,174,1,2003.29482674678,1,1,6,1,"District 06","Lower Province","Harmonia"
"405",5,135,0,1944.90187885595,1,1,5,1,"District 05","Lower Province","Harmonia"
"406",5,122,1,1871.35516915131,1,1,5,1,"District 05","Lower Province","Harmonia"
"407",5,122,1,1871.35516915131,1,1,5,0,"District 05","Lower Province","Harmonia"
"408",4,105,1,3172.42890409727,1,1,4,1,"District 04","Lower Province","Harmonia"
"409",5,134,1,1863.52523120507,1,1,5,1,"District 05","Lower Province","Harmonia"
"410",5,133,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"411",5,132,1,1848.06029152702,1,1,5,1,"District 05","Lower Province","Harmonia"
"412",4,119,0,3083.60089478254,1,1,4,1,"District 04","Lower Province","Harmonia"
"413",5,131,0,2015.30556677834,1,1,5,1,"District 05","Lower Province","Harmonia"
"414",5,131,0,2015.30556677834,1,1,5,1,"District 05","Lower Province","Harmonia"
"415",3,84,1,1811.21879081655,1,1,3,1,"District 03","Lower Province","Harmonia"
"416",3,61,1,1811.21879081655,1,1,3,0,"District 03","Lower Province","Harmonia"
"417",4,114,1,3688.51781672553,1,1,4,1,"District 04","Lower Province","Harmonia"
"418",9,248,0,922.585167765759,1,1,9,1,"District 09","Lower Province","Harmonia"
"419",3,78,0,1920.73434561011,1,1,3,1,"District 03","Lower Province","Harmonia"
"420",3,81,0,1678.69058661046,1,1,3,1,"District 03","Lower Province","Harmonia"
"421",9,247,1,898.091756232155,1,1,9,1,"District 09","Lower Province","Harmonia"
"422",5,129,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"423",4,103,1,3266.52637159168,1,1,4,1,"District 04","Lower Province","Harmonia"
"424",5,129,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"425",9,246,1,852.809818943139,1,1,9,0,"District 09","Lower Province","Harmonia"
"426",9,257,0,842.193929080776,1,1,9,1,"District 09","Lower Province","Harmonia"
"427",4,117,1,3835.32449599819,1,1,4,1,"District 04","Lower Province","Harmonia"
"428",6,161,0,1914.43900781849,1,1,6,1,"District 06","Lower Province","Harmonia"
"429",9,248,0,922.585167765759,1,1,9,0,"District 09","Lower Province","Harmonia"
"430",9,255,1,966.517794802224,1,1,9,1,"District 09","Lower Province","Harmonia"
"431",3,83,1,1994.9656246675,1,1,3,1,"District 03","Lower Province","Harmonia"
"432",5,128,1,1970.71916043368,1,1,5,1,"District 05","Lower Province","Harmonia"
"433",3,68,1,1713.5181921418,1,1,3,1,"District 03","Lower Province","Harmonia"
"434",6,160,1,2198.05960156938,1,1,6,1,"District 06","Lower Province","Harmonia"
"435",5,127,0,1895.24480960856,1,1,5,1,"District 05","Lower Province","Harmonia"
"436",6,175,1,2100.80032716365,1,1,6,1,"District 06","Lower Province","Harmonia"
"437",4,100,1,3133.74074673023,1,1,4,1,"District 04","Lower Province","Harmonia"
"438",9,266,1,966.517794802224,1,1,9,0,"District 09","Lower Province","Harmonia"
"439",3,61,1,1811.21879081655,1,1,3,1,"District 03","Lower Province","Harmonia"
"440",9,243,1,939.67007827994,1,1,9,0,"District 09","Lower Province","Harmonia"
"441",5,141,0,1953.43215025444,1,1,5,1,"District 05","Lower Province","Harmonia"
"442",4,108,1,3706.25107545979,1,1,4,1,"District 04","Lower Province","Harmonia"
"443",4,100,1,3133.74074673023,1,1,4,1,"District 04","Lower Province","Harmonia"
"444",3,81,0,1678.69058661046,1,1,3,0,"District 03","Lower Province","Harmonia"
"445",6,156,0,2129.06221497303,1,1,6,1,"District 06","Lower Province","Harmonia"
"446",5,144,0,1863.52523120507,1,1,5,1,"District 05","Lower Province","Harmonia"
"447",9,269,0,902.083275148742,1,1,9,0,"District 09","Lower Province","Harmonia"
"448",9,244,1,849.241577022874,1,1,9,1,"District 09","Lower Province","Harmonia"
"449",3,88,0,1843.5619835097,1,1,3,1,"District 03","Lower Province","Harmonia"
"450",4,102,1,3396.03622773408,1,1,4,1,"District 04","Lower Province","Harmonia"
"451",3,80,1,2044.34596191175,1,1,3,0,"District 03","Lower Province","Harmonia"
"452",9,264,0,980.52529907472,1,1,9,1,"District 09","Lower Province","Harmonia"
"453",4,107,1,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"454",4,117,1,3835.32449599819,1,1,4,1,"District 04","Lower Province","Harmonia"
"455",5,124,0,1810.49809047972,1,1,5,0,"District 05","Lower Province","Harmonia"
"456",3,69,1,1735.11716095031,1,1,3,0,"District 03","Lower Province","Harmonia"
"457",4,94,0,3146.53152528831,1,1,4,1,"District 04","Lower Province","Harmonia"
"458",4,114,1,3688.51781672553,1,1,4,1,"District 04","Lower Province","Harmonia"
"459",5,133,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"460",9,245,1,957.399702398429,1,1,9,1,"District 09","Lower Province","Harmonia"
"461",5,124,0,1810.49809047972,1,1,5,1,"District 05","Lower Province","Harmonia"
"462",6,155,1,2177.89391715131,1,1,6,1,"District 06","Lower Province","Harmonia"
"463",5,122,1,1871.35516915131,1,1,5,1,"District 05","Lower Province","Harmonia"
"464",6,167,1,2239.5324242405,1,1,6,1,"District 06","Lower Province","Harmonia"
"465",9,256,1,898.091756232155,1,1,9,1,"District 09","Lower Province","Harmonia"
"466",6,155,1,2177.89391715131,1,1,6,1,"District 06","Lower Province","Harmonia"
"467",3,77,1,2034.27529214864,1,1,3,1,"District 03","Lower Province","Harmonia"
"468",3,88,0,1843.5619835097,1,1,3,1,"District 03","Lower Province","Harmonia"
"469",6,165,0,2177.89391715131,1,1,6,1,"District 06","Lower Province","Harmonia"
"470",9,246,1,852.809818943139,1,1,9,0,"District 09","Lower Province","Harmonia"
"471",4,92,1,3095.98483411902,1,1,4,1,"District 04","Lower Province","Harmonia"
"472",5,121,1,1879.25118252326,1,1,5,1,"District 05","Lower Province","Harmonia"
"473",6,158,0,2187.9302946497,1,1,6,1,"District 06","Lower Province","Harmonia"
"474",3,74,1,1851.82907760616,1,1,3,1,"District 03","Lower Province","Harmonia"
"475",4,113,0,3095.98483411902,1,1,4,1,"District 04","Lower Province","Harmonia"
"476",5,150,0,2131.01689118666,1,1,5,0,"District 05","Lower Province","Harmonia"
"477",4,120,0,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"478",4,119,0,3083.60089478254,1,1,4,1,"District 04","Lower Province","Harmonia"
"479",4,119,0,3083.60089478254,1,1,4,1,"District 04","Lower Province","Harmonia"
"480",4,119,0,3083.60089478254,1,1,4,1,"District 04","Lower Province","Harmonia"
"481",6,156,0,2129.06221497303,1,1,6,1,"District 06","Lower Province","Harmonia"
"482",9,260,1,894.135404883114,1,1,9,0,"District 09","Lower Province","Harmonia"
"483",4,107,1,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"484",4,120,0,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"485",6,157,0,2020.34414442122,1,1,6,1,"District 06","Lower Province","Harmonia"
"486",5,146,1,2061.95615860191,1,1,5,1,"District 05","Lower Province","Harmonia"
"487",9,242,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"488",4,117,1,3835.32449599819,1,1,4,0,"District 04","Lower Province","Harmonia"
"489",4,117,1,3835.32449599819,1,1,4,0,"District 04","Lower Province","Harmonia"
"490",5,129,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"491",5,130,1,2006.22761377483,1,1,5,0,"District 05","Lower Province","Harmonia"
"492",3,74,1,1851.82907760616,1,1,3,1,"District 03","Lower Province","Harmonia"
"493",3,86,0,1843.5619835097,1,1,3,0,"District 03","Lower Province","Harmonia"
"494",4,116,1,3552.53559306745,1,1,4,0,"District 04","Lower Province","Harmonia"
"495",5,145,0,1895.24480960856,1,1,5,1,"District 05","Lower Province","Harmonia"
"496",6,157,0,2020.34414442122,1,1,6,1,"District 06","Lower Province","Harmonia"
"497",9,264,0,980.52529907472,1,1,9,1,"District 09","Lower Province","Harmonia"
"498",4,100,1,3133.74074673023,1,1,4,1,"District 04","Lower Province","Harmonia"
"499",6,159,0,1953.83075695056,1,1,6,1,"District 06","Lower Province","Harmonia"
"500",5,147,1,2131.01689118666,1,1,5,0,"District 05","Lower Province","Harmonia"
"501",4,116,1,3552.53559306745,1,1,4,1,"District 04","Lower Province","Harmonia"
"502",4,116,1,3552.53559306745,1,1,4,1,"District 04","Lower Province","Harmonia"
"503",9,243,1,939.67007827994,1,1,9,1,"District 09","Lower Province","Harmonia"
"504",3,68,1,1713.5181921418,1,1,3,1,"District 03","Lower Province","Harmonia"
"505",5,138,0,1919.75228559488,1,1,5,0,"District 05","Lower Province","Harmonia"
"506",9,268,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"507",3,74,1,1851.82907760616,1,1,3,1,"District 03","Lower Province","Harmonia"
"508",5,128,1,1970.71916043368,1,1,5,1,"District 05","Lower Province","Harmonia"
"509",6,172,0,2338.8220391083,1,1,6,1,"District 06","Lower Province","Harmonia"
"510",4,115,0,3172.42890409727,1,1,4,0,"District 04","Lower Province","Harmonia"
"511",4,115,0,3172.42890409727,1,1,4,1,"District 04","Lower Province","Harmonia"
"512",3,88,0,1843.5619835097,1,1,3,1,"District 03","Lower Province","Harmonia"
"513",4,115,0,3172.42890409727,1,1,4,1,"District 04","Lower Province","Harmonia"
"514",4,94,0,3146.53152528831,1,1,4,1,"District 04","Lower Province","Harmonia"
"515",4,107,1,3185.53811444478,1,1,4,0,"District 04","Lower Province","Harmonia"
"516",5,147,1,2131.01689118666,1,1,5,1,"District 05","Lower Province","Harmonia"
"517",3,70,0,1885.65243975422,1,1,3,1,"District 03","Lower Province","Harmonia"
"518",5,130,1,2006.22761377483,1,1,5,1,"District 05","Lower Province","Harmonia"
"519",4,115,0,3172.42890409727,1,1,4,0,"District 04","Lower Province","Harmonia"
"520",5,126,1,1825.33823876235,1,1,5,1,"District 05","Lower Province","Harmonia"
"521",9,241,0,835.262291804391,1,1,9,1,"District 09","Lower Province","Harmonia"
"522",5,129,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"523",9,242,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"524",4,112,0,3396.03622773408,1,1,4,0,"District 04","Lower Province","Harmonia"
"525",5,135,0,1944.90187885595,1,1,5,0,"District 05","Lower Province","Harmonia"
"526",4,112,0,3396.03622773408,1,1,4,1,"District 04","Lower Province","Harmonia"
"527",9,260,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"528",4,111,1,3294.4454004087,1,1,4,0,"District 04","Lower Province","Harmonia"
"529",5,124,0,1810.49809047972,1,1,5,1,"District 05","Lower Province","Harmonia"
"530",4,111,1,3294.4454004087,1,1,4,1,"District 04","Lower Province","Harmonia"
"531",5,138,0,1919.75228559488,1,1,5,1,"District 05","Lower Province","Harmonia"
"532",3,68,1,1713.5181921418,1,1,3,1,"District 03","Lower Province","Harmonia"
"533",9,250,0,957.399702398429,1,1,9,1,"District 09","Lower Province","Harmonia"
"534",5,141,0,1953.43215025444,1,1,5,1,"District 05","Lower Province","Harmonia"
"535",4,110,0,3636.32180988508,1,1,4,1,"District 04","Lower Province","Harmonia"
"536",6,162,1,1986.5308533012,1,1,6,1,"District 06","Lower Province","Harmonia"
"537",9,242,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"538",3,66,1,1706.43753845526,1,1,3,1,"District 03","Lower Province","Harmonia"
"539",4,109,1,3212.08426539848,1,1,4,1,"District 04","Lower Province","Harmonia"
"540",4,96,1,3239.07657014973,1,1,4,0,"District 04","Lower Province","Harmonia"
"541",4,109,1,3212.08426539848,1,1,4,0,"District 04","Lower Province","Harmonia"
"542",9,248,0,922.585167765759,1,1,9,1,"District 09","Lower Province","Harmonia"
"543",3,66,1,1706.43753845526,1,1,3,1,"District 03","Lower Province","Harmonia"
"544",9,248,0,922.585167765759,1,1,9,0,"District 09","Lower Province","Harmonia"
"545",5,143,1,2033.71018382654,1,1,5,1,"District 05","Lower Province","Harmonia"
"546",9,242,1,894.135404883114,1,1,9,1,"District 09","Lower Province","Harmonia"
"547",5,129,1,2081.2267769066,1,1,5,1,"District 05","Lower Province","Harmonia"
"548",6,180,1,1945.8232538483,1,1,6,0,"District 06","Lower Province","Harmonia"
"549",4,114,1,3688.51781672553,1,1,4,0,"District 04","Lower Province","Harmonia"
"550",4,107,1,3185.53811444478,1,1,4,1,"District 04","Lower Province","Harmonia"
"551",6,168,0,2198.05960156938,1,1,6,1,"District 06","Lower Province","Harmonia"
"552",9,246,1,852.809818943139,1,1,9,1,"District 09","Lower Province","Harmonia"
"553",6,177,1,2129.06221497303,1,1,6,1,"District 06","Lower Province","Harmonia"
"554",6,175,1,2100.80032716365,1,1,6,1,"District 06","Lower Province","Harmonia"
"555",4,99,0,3760.48889607627,1,1,4,1,"District 04","Lower Province","Harmonia"
"556",5,122,1,1871.35516915131,1,1,5,0,"District 05","Lower Province","Harmonia"
"557",3,78,0,1920.73434561011,1,1,3,0,"District 03","Lower Province","Harmonia"
"558",9,259,1,957.399702398429,1,1,9,1,"District 09","Lower Province","Harmonia"
"559",5,125,1,1988.31486722327,1,1,5,1,"District 05","Lower Province","Harmonia"
